"CID","CanonicalSMILES","IsomericSMILES"
4616,"C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O","C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O"
4622,"CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC","CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC"
4631,"CC(C)NCC(COC1=CC=CC=C1OCC=C)O","CC(C)NCC(COC1=CC=CC=C1OCC=C)O"
4636,"CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C","CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C"
4642,"CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O","CN1CCCN=C1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O"
4671,"CCCCCCCCCCCCCCCC(=O)NCCO","CCCCCCCCCCCCCCCC(=O)NCCO"
4680,"COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC","COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC"
4684,"C1=CC(=CC=C1O)Cl","C1=CC(=CC=C1O)Cl"
4705,"COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC","COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC"
4708,"C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br","C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br"
4713,"COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2","COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2"
4735,"C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N","C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N"
4761,"CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2","CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2"
4780,"C1=CC=C(C=C1)N=C(N)N=C(N)N","C1=CC=C(C=C1)N=C(N)N=C(N)N"
4781,"CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3","CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3"
4828,"CC(C)NCC(COC1=CC=CC2=C1C=CN2)O","CC(C)NCC(COC1=CC=CC2=C1C=CN2)O"
4837,"C1CNCCN1","C1CNCCN1"
4847,"CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F","CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F"
4849,"C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3","C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3"
4858,"CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32","CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32"
4877,"CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=CC4=CC=CC=C43)N","CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=CC4=CC=CC=C43)N"
4878,"CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N","CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N"
4883,"CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O","CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O"
4908,"CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2","CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2"
4946,"CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O","CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O"
4993,"CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl","CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl"
4996,"C1=CC(=CN=C1)NC(=O)CCCCCCC(=O)NO","C1=CC(=CN=C1)NC(=O)CCCCCCC(=O)NO"
5029,"CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC","CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC"
5035,"C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O","C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O"
5037,"CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C","CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C"
5070,"C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N","C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N"
5083,"CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N","CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N"
5166,"COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F","COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F"
5186,"C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CCCCCC(=O)NO","C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CCCCCC(=O)NO"
5190,"C1CN(CCN1CC(COC2=CC=CC3=C2C=C(N3)C#N)O)C(C4=CC=CC=C4)C5=CC=CC=C5","C1CN(CCN1CC(COC2=CC=CC3=C2C=C(N3)C#N)O)C(C4=CC=CC=C4)C5=CC=CC=C5"
5206,"C(OC(C(F)(F)F)C(F)(F)F)F","C(OC(C(F)(F)F)C(F)(F)F)F"
5291,"CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5","CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5"
5311,"C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO","C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO"
5318,"C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl","C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl"
5319,"C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N","C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N"
5327,"CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C","CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C"
5333,"C1=CC(=CC=C1N)S(=O)(=O)N","C1=CC(=CC=C1N)S(=O)(=O)N"
5339,"C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O","C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O"
5353,"COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3","COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3"
5362,"CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O","CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O"
5391,"CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3","CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3"
5394,"CN1C(=O)N2C=NC(=C2N=N1)C(=O)N","CN1C(=O)N2C=NC(=C2N=N1)C(=O)N"
5401,"COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC","COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC"
5403,"CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O","CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O"
5405,"CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O","CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O"
5418,"COC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2)OC)OC)OC","COC1=C(C=C(C=C1)CC2C3=CC(=C(C=C3CCN2)OC)OC)OC"
5455,"CN(C)C(=S)SSC(=S)N(C)C","CN(C)C(=S)SSC(=S)N(C)C"
5456,"CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2","CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2"
5531,"CCN(CC)C1=CC(=NC2=NC=NN12)C","CCN(CC)C1=CC(=NC2=NC=NN12)C"
5534,"C1CCN(C1)CC#CCN2CCCC2","C1CCN(C1)CC#CCN2CCCC2"
5537,"CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C","CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C"
5546,"C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N","C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N"
5573,"CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C","CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C"
5614,"CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N","CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N"
5707,"CC1=C(C(=CC=C1)C)NC2=NCCCS2","CC1=C(C(=CC=C1)C)NC2=NCCCS2"
5719,"CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C","CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C"
5723,"COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F","COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F"
5754,"CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O","C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O"
5757,"CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O"
5816,"CNCC(C1=CC(=C(C=C1)O)O)O","CNC[C@@H](C1=CC(=C(C=C1)O)O)O"
5833,"CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C","CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C"
5834,"CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O","CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O"
5852,"CC(C)(C(C(=O)O)N)S","CC(C)([C@H](C(=O)O)N)S"
5870,"CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O","C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O"
5893,"C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N","C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N"
5902,"CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C","CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C"
5905,"C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O","C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O"
5906,"CC(C(C1=CC(=CC=C1)O)O)N","C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N"
5910,"CCC1C(COC1=O)CC2=CN=CN2C","CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C"
5952,"CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C","CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C"
5958,"C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O","C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O"
5966,"CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C","CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C"
5991,"CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O"
6029,"C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O","C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O"
6093,"C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-]","C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-]"
6127,"C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C","C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C"
6166,"CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C"
6167,"CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC"
6175,"C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O","C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O"
6197,"CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C","C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C"
6215,"CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C","C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O"
6230,"CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34"
6256,"C1C(C(OC1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O","C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O"
6301,"CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl","CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl"
6307,"CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl","CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl"
6436,"CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)C","C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O"
6503,"C(C(CO)(CO)N)O","C(C(CO)(CO)N)O"
6549,"CC(=CCCC(C)(C=C)O)C","CC(=CCCC(C)(C=C)O)C"
6741,"CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O","C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O"
6843,"CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC","CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC"
6857,"CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C","CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C"
6912,"C(C(C(C(CO)O)O)O)O","C([C@H](C([C@H](CO)O)O)O)O"
7019,"C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N","C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N"
7099,"C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N","C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N"
7347,"CN(C)C(=S)SC(=S)N(C)C","CN(C)C(=S)SC(=S)N(C)C"
7638,"C1=CC=C(C=C1)COC2=CC=C(C=C2)O","C1=CC=C(C=C1)COC2=CC=C(C=C2)O"
8042,"CCCCCCCCCCCCCC(=O)OC(C)C","CCCCCCCCCCCCCC(=O)OC(C)C"
8362,"CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O","CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O"
8663,"C1=CC=C2C=C(C=CC2=C1)O","C1=CC=C2C=C(C=CC2=C1)O"
8798,"CC(=O)NC1=NC=C(S1)[N+](=O)[O-]","CC(=O)NC1=NC=C(S1)[N+](=O)[O-]"
8961,"C1CC2=C(C=CC(=C2C1)Cl)O","C1CC2=C(C=CC(=C2C1)Cl)O"
8982,"CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O","CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O"
9376,"C1=CC=C(C=C1)CCNC(=O)CCCl","C1=CC=C(C=C1)CCNC(=O)CCCl"
9429,"CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C","CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C"
9444,"C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N","C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N"
9687,"CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C(C4C(O3)COP(=O)(O4)O)OC(=O)CCC","CCCC(=O)NC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)OC(=O)CCC"
9844,"C=COCC(F)(F)F","C=COCC(F)(F)F"
9880,"CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C","CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)OC(=O)C"
10177,"C1=CC=C2C(=C1)C(=C(N2)O)C3=NC4=CC=CC=C4C3=O","C1=CC=C2C(=C1)C(=C(N2)O)C3=NC4=CC=CC=C4C3=O"
10494,"CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C","C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O"
10607,"COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O","COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O"
10639,"CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC","CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC"
10701,"C1=CN=C(N1)[N+](=O)[O-]","C1=CN=C(N1)[N+](=O)[O-]"
10745,"CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2C(=O)O","CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2C(=O)O"
10918,"C[N+](C)(C)CC(CC(=O)O)O","C[N+](C)(C)C[C@@H](CC(=O)O)O"
12035,"CC(=O)NC(CS)C(=O)O","CC(=O)N[C@@H](CS)C(=O)O"
12450,"CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=CC=C3","CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=CC=C3"
12555,"CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3","CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3"
13109,"CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34","CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34"
13342,"CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O","CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O"
14190,"CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C","CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C"
15478,"CC12CCC(CC1CCC3C2CC(C4(C3(CCC4C5=CC(=O)OC5)O)C)O)O","C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O"
16490,"CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F","C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F"
17142,"C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4","C1C(O1)CN2C(=O)N(C(=O)N(C2=O)CC3CO3)CC4CO4"
17461,"COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)O)S(=O)(=O)O)O)OC)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)O)S(=O)(=O)O)O","COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)O)S(=O)(=O)O)O)OC)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)O)S(=O)(=O)O)O"
17676,"CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO","CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO"
18343,"CC1C(C(C(O1)N2C=C(C(=O)NC2=O)F)O)O","C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)F)O)O"
19009,"COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC","COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC"
19667,"C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2","C[N+](C)(CCOC1=CC=CC=C1)CC2=CC=CC=C2"
19675,"CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO","CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO"
20279,"C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O","C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O"
21453,"COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC","COC1=C(C=C(C=C1)CC2=CN=C(N=C2N)N)OC"
21700,"CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC","CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC"
21704,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N","C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N"
21800,"CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)OC(=O)CC","CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)OC(=O)CC"
22297,"CC(CCC=C(C)C)NC","CC(CCC=C(C)C)NC"
23009,"C1COCCN1CCN2C=NC=C2[N+](=O)[O-]","C1COCCN1CCN2C=NC=C2[N+](=O)[O-]"
23606,"CN(C)N=NC1=CC=C(C=C1)C(=O)O","CN(C)N=NC1=CC=C(C=C1)C(=O)O"
24360,"CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O","CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O"
24417,"CSCC(C(=O)O)N","CSC[C@@H](C(=O)O)N"
25051,"C1=CN2C3C(C(C(O3)CO)O)OC2=NC1=N","C1=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)OC2=NC1=N"
25295,"CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2","CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2"
